query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSUNhcWRqNjVRRRAB,https://www.google.com/maps/contrib/115670322868064832251?hl=en-US,Kathy Halverson,115670322868064832251,https://lh3.googleusercontent.com/a/AATXAJzcghWy1-xNgzWwrNBM-lShxwUD8SDaOvCfHYt-=s120-c-c0x00000000-cc-rp-mo-br100,"I can't understand all the high reviews this restaurant gets.  We travel and eat out a lot, speak Italian, and while in Rome went to many restaurants, all fabulous but this one.  It is a tiny restaurant and was featured on Stanley Tucchi's series about eating in Italy so it gets many tourists.  They gave you every impression that you weren't wanted.  We were there in July and requested a table outside, but they seated us, and all other tourists,  inside while all the locals, which arrived after us, were seated outside to enjoy the gorgeous evening and view of the Pantheon.  The atmosphere inside felt like a morgue, including a bad odor which we smelled the minute we walked in.  Service was incredibly slow as all the waiters were focused on serving the tables of locals outside.  We ordered an antipasti and a pasta each and they never brought the antipasti.  Our pasta was fine, but no better than any of the other restaurants we ate at in Italy.  Really do yourself and them a favor, and eat somewhere else.",https://lh3.googleusercontent.com/a/AATXAJzcghWy1-xNgzWwrNBM-lShxwUD8SDaOvCfHYt-,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115670322868064832251!2s0x0:0x91fde7e0e4de70fe?hl=en-US,1,1627982825,08/03/2021 09:27:05,3,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSURZMk5fUEVREAE,https://www.google.com/maps/contrib/101922638728920482309?hl=en-US,Jeremy Welsh,101922638728920482309,https://lh3.googleusercontent.com/a-/AOh14GgvXcrPH8s8RO4hq9PeATwNC34JTc-oHtirb6u9xA=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"I wish I knew of Armando Al Pantheon when I was a student studying a few blocks away -- not that I would have been able to go, but it would have been a perfect ""parents"" meal. Intimate, historic, traditional. Incredibly tasty. And some great art on the walls to just top it off. (We happened to eat beneath a Renzo Piano sketch.)

Don't be distracted by the proximity to its namesake -- there is nothing ""tourist trap"" about this restaurant. If only we had more meals to eat on our recent trip . . .",https://lh5.googleusercontent.com/p/AF1QipMrQ6VAWrDXTRDWnP2FulF4RAB4-HnOSlVVzU3B,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s101922638728920482309!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1556643152,04/30/2019 16:52:32,5,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSURnMXY2QlNREAE,https://www.google.com/maps/contrib/112756063911691188087?hl=en-US,Aswin H Chandra,112756063911691188087,https://lh3.googleusercontent.com/a/AATXAJyP8yESMzol4TRdwcup4Hxd0KOIolW0pJY8kHz5=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Fantastic dinner. The pasta was to die for. Very good ambience and service. Reservation is recommended. Just round the corner from the pantheon. Perfect place to end the day after city tour,https://lh5.googleusercontent.com/p/AF1QipMZv7eBqU-51SYttWaPgPOjJu-y8JlcdUq-0dal,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s112756063911691188087!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1504532698,09/04/2017 13:44:58,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUNJbzlXUEJBEAE,https://www.google.com/maps/contrib/108300332370261331340?hl=en-US,Tom Christopher,108300332370261331340,https://lh3.googleusercontent.com/a-/AOh14GjwiGnuJeO5zXh42RzwXrgqqOYTlZfnsvvss1muq9k=s120-c-c0x00000000-cc-rp-mo-ba2-br100,Pumpkin soup and calamari entree were our nights special and was fabulous!  Lamb and Roman artichoke side were fine but not anything to get excited. Good local cuisine restaurant.  Strongly recommends reservations.,https://lh5.googleusercontent.com/p/AF1QipNnKmg8niXWWgN1CvslER_c20DSIQeoSNvZht6n,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s108300332370261331340!2s0x0:0x91fde7e0e4de70fe?hl=en-US,4,1543935584,12/04/2018 14:59:44,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUM4eW8yVWFREAE,https://www.google.com/maps/contrib/111228784272851918619?hl=en-US,Alex Ikonn,111228784272851918619,https://lh3.googleusercontent.com/a-/AOh14Gi5INSuitXqzm2qU3wjQo3sbv2qgp0j9dTXCYsN_w=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"Great Roman fare. Not a tourist trap right near Pantheon. Good simple delicious food. The pasta is really good here, fresh.",https://lh5.googleusercontent.com/p/AF1QipPX0v5guy1eK4_wwAxhwRBUNeHa4EEsybMKzfhg,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111228784272851918619!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1593626604,07/01/2020 18:03:24,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSURzZ3M3TE9BEAE,https://www.google.com/maps/contrib/102310126330311462271?hl=en-US,Michael Uzmann,102310126330311462271,https://lh3.googleusercontent.com/a-/AOh14GiwftGI-PFKajCP6AQrNiuaFQO2o1YNhafHiFeQ=s120-c-c0x00000000-cc-rp-mo-ba8-br100,"Since 1961 Armando Al Pantheon has been serving traditional Roman fare in the shadow of a timeless landmark, and although tourists have started to catch on, the tiny wood-paneled room is still largely populated by locals who desire a taste of Chef Claudio Gargioli’s hearty and historic Food.

Family owned for nearly sixty years, sons Claudio and Fabrizio as well as and granddaughter Fabiana now operating front and back of house, it is immediately upon entry that guests will note just fourteen tables, servers regularly turning away potential patrons who have unfortunately failed to make the requisite reservation.

Rooted in history, and closed Saturday after lunch service through to Monday, it is once seated that guests are offered Bread and Beverage, plus a menu full of dishes that date-back centuries and a few daily specials.

Still finding Chef Claudio involved, on this day touching tables and signing copies of his cookbook, it was after some debate that lunch was ordered in four courses, a starter of “Anchovy Cake” finding briny bits countered by Pine Nuts and Tomatoes while textural diversity was dialed up by Bread Crumbs and Cracklings.

Following Roman tradition in offering plenty of Offal, housemade Fettuccine achieving excellence despite using anything but the parts typically considered “desirable,” Armando Al Pantheon’s Tripe is tender and flawless, Mint coming in mid-palate and quickly dissipating while Black Pepper and Tomato linger at the finish.

Well known for “Torta Antica Roma,” a dish reportedly invented by Claudio Gargioli that clearly takes notes from Pasticceria Boccione and others, guests can expect to see a slice on every table to finish, and after the first bite of crumbled Topping, soft Cheese and Jam it is easy to understand why.",https://lh5.googleusercontent.com/p/AF1QipMipEWsinRmRcxh4lKIQ3llu8g4ixkIdMsWjQ89,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102310126330311462271!2s0x0:0x91fde7e0e4de70fe?hl=en-US,4,1582805767,02/27/2020 12:16:07,1,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSUQ2bzczNy1BRRAB,https://www.google.com/maps/contrib/106049621765046109704?hl=en-US,Don Bonin,106049621765046109704,https://lh3.googleusercontent.com/a-/AOh14GhUfK8e0Gojh8k6xnXFOHSvlyNdD6Z1DpJgnWxbNQ=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"All you can do sometimes is relate your experience.... and this one was a little strange....
We made an reservation and we arrived on time.  We ordered two simple pasta dishes.  45 minutes later they came to apologize - they said the cook was ""having trouble with the pasta"" something about not making enough hot water?  Ok, that's weird.  At least we had a bottle of wine to drink while we watched them serve plate after plate of pasta to other guests, some of whom arrived after we did.
When our meals arrived, it was immediately clear that the pasta was not cooked; it was almost crunchy in the middle.  BOTH of our dishes were this way!  It was not edible, so we pushed our plates away and waited for the waiter to come.   He explained our pasta was simply, ""al dente"" and that we were wrong - did he just get snippy with us?    After months worth of traveling in Italy, and our second month in Rome specifically, we have eaten a ton of pasta and know what ""al dente""  is!  Ridiculous!   They were having trouble in the kitchen and we paid the price I guess.  We left without having eaten.  With so many good places to eat in Rome, we will never go back.  Not a good experience.",https://lh3.googleusercontent.com/a-/AOh14GhUfK8e0Gojh8k6xnXFOHSvlyNdD6Z1DpJgnWxbNQ,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s106049621765046109704!2s0x0:0x91fde7e0e4de70fe?hl=en-US,2,1633809171,10/09/2021 19:52:51,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUM2MDh5RWJBEAE,https://www.google.com/maps/contrib/100250624490917568163?hl=en-US,shelley freeman,100250624490917568163,https://lh3.googleusercontent.com/a-/AOh14GgVYOEKb0ij7Y6kfZhhBfzVE31dQDsZliBzsvTgjw=s120-c-c0x00000000-cc-rp-mo-br100,zero ambience. good ok. can’t really understand why it’s so highly recommended,https://lh3.googleusercontent.com/a-/AOh14GgVYOEKb0ij7Y6kfZhhBfzVE31dQDsZliBzsvTgjw,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s100250624490917568163!2s0x0:0x91fde7e0e4de70fe?hl=en-US,3,1631431410,09/12/2021 07:23:30,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSURZbXR5MldBEAE,https://www.google.com/maps/contrib/112126601798713340518?hl=en-US,Mario Frančešević,112126601798713340518,https://lh3.googleusercontent.com/a-/AOh14Gj7HOo51WkXrRtmFtreOUNbT0IRD75YNoV23rG1=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"Great food, one of the old school restaurants in Rome. Considering there are a lot touristy places around, it is really refreshing to see good roman meals, served from professionals with experience and meeting the expectations completely. If you want honest food served at reasonable prices, this is the place to be.",https://lh5.googleusercontent.com/p/AF1QipO7yq6SrBRU2k7Pjfde-K7rMKOlWfusYsmGndNJ,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s112126601798713340518!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1557301480,05/08/2019 07:44:40,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSURVNjdueC13RRAB,https://www.google.com/maps/contrib/102430191770815284650?hl=en-US,Stephanie Sweeney,102430191770815284650,https://lh3.googleusercontent.com/a/AATXAJymCGqWTOzV2PX1sEP1wNVkpgzELVbDtSUTMSb_=s120-c-c0x00000000-cc-rp-mo-br100,I can’t say enough about Armando al Pantheon!! My husband and I snagged a last minute 10pm reservation online the day of (check their website or call ahead - don’t just show up). Everything we ate was delectable and the pasta was so fresh which was exactly what we were looking for. The restaurant’s sommelier comes to your table with their extensive wine list and recommends what will go best with your meal. We chose a white blend that paired extremely well. Don’t miss dessert.. the brioche with whipped cream and the chocolate mousse were to die for. Don’t be fooled by its location - this place offers good quality food and service.,https://lh5.googleusercontent.com/p/AF1QipP0eF_X5_CQ3r5uWP1waPOKhRdfq1cW2i_MJzzX,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102430191770815284650!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1567638677,09/04/2019 23:11:17,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUNJZ3JHSEVREAE,https://www.google.com/maps/contrib/110283534468286204406?hl=en-US,Etta Bourne,110283534468286204406,https://lh3.googleusercontent.com/a/AATXAJyRuyjhy60SLV2EOq6Wvi_ggFT0YhgI-DxG4-Lw=s120-c-c0x00000000-cc-rp-mo-ba4-br100,Excellent restaurant well worth the 4079 miles traveled to enjoy dinner. Well prepared and thought out. The staff was amazing and truly brought the chef's vision the life. Providing such a wonderful experience that only could be provided by a team who is passionate about what they do. Simply the best!!,https://lh5.googleusercontent.com/p/AF1QipOLPFT4GikacxlbdqaayLKsdI-iRhTdS_Kqpq6p,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110283534468286204406!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1541204265,11/03/2018 00:17:45,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSURxM192aGhRRRAB,https://www.google.com/maps/contrib/112263519216292633388?hl=en-US,Hussain J,112263519216292633388,https://lh3.googleusercontent.com/a-/AOh14GjkWF4og9QdkXeRZoSo9bLmyFwDqvziC-9E9tQznw=s120-c-c0x00000000-cc-rp-mo-br100,Words cannot describe the taste of food here. You have to go and eat here to realize how good this is. Book atleast in advance. This place is always booked for lunch/dinner always a week in advance.,https://lh3.googleusercontent.com/a-/AOh14GjkWF4og9QdkXeRZoSo9bLmyFwDqvziC-9E9tQznw,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s112263519216292633388!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1626736633,07/19/2021 23:17:13,1,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUM4X19YVVVnEAE,https://www.google.com/maps/contrib/107363209807713026090?hl=en-US,Franco Moreno,107363209807713026090,https://lh3.googleusercontent.com/a-/AOh14Gji_0BEIeJbeB5lmTEASG_x__e6VfGY74nOcxtERg=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"I was expecting much more of this place since it was recommended by friends. It’s next to The Pantheon so very convenient if you are visiting the area.

The food is good but nothing out of the common. Service is friendly and accommodating. Prices are high.

Reservations are recommended.",https://lh5.googleusercontent.com/p/AF1QipNb3cJbsT0_dz-Iq5GCv1XjV_STosufVsnPfOcF,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107363209807713026090!2s0x0:0x91fde7e0e4de70fe?hl=en-US,3,1594992287,07/17/2020 13:24:47,2,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSURNczdEXzdRRRAB,https://www.google.com/maps/contrib/117579899114948218474?hl=en-US,Leonetta Biddle,117579899114948218474,https://lh3.googleusercontent.com/a-/AOh14GjuTailt20MLYGA6GnbeBLrKHTcvV6u8Fu_fwRy=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"Prior to going to Rome, I googled restaurants and Armando al Pantheon came up as a ""must go"" suggestion. And I have to say the review and suggestion was spot on. The restaurant is located within the same area/square as the Pantheon and it is a nice quiet location. The server was very polite and patient with us two Americans trying to decide what we wanted. The atmosphere was great and the food was AMAZING. I had the Veal and potatoes, and it did not disappoint (sidenote: it was a great portion size as well). I would definitely go back when I'm in Rome again. I completely recommend this restaurant.",https://lh5.googleusercontent.com/p/AF1QipN0_5E5OWPb3MWI1sxMiZ6gUfqiVq9BulhZed3J,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117579899114948218474!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1622156857,05/27/2021 23:07:37,2,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChZDSUhNMG9nS0VJQ0FnSUQwMWRIUEFREAE,https://www.google.com/maps/contrib/103313120934306456149?hl=en-US,Gilad Schlesinger,103313120934306456149,https://lh3.googleusercontent.com/a-/AOh14GhZ_A6PhqciZZsOT5D8EzBgTOlSbIoGn58qNy-jFMo=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"Food, Wine and service everything here was top notch! Ordered mostly from the specials, and had a great dinner!",https://lh5.googleusercontent.com/p/AF1QipPjPTAne89iuxuiEkNcEUAtFLpnDyHQCLDMUWHH,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103313120934306456149!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1573712173,11/14/2019 06:16:13,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSUNJcVlfMDFRRRAB,https://www.google.com/maps/contrib/115759561397996856670?hl=en-US,Keith Laverty,115759561397996856670,https://lh3.googleusercontent.com/a-/AOh14GiQN79E1XWI6zmgb_0WfJ0CkYH7_gV4mFDbOVlsixY=s120-c-c0x00000000-cc-rp-mo-br100,"Wonderful Roman food. Must have a reservation, make it a week in advance. Great experience. Staff made great recommendations on food and wine.",https://lh5.googleusercontent.com/p/AF1QipPtLrk4XY-NcpH_aNgyNN2fchRNOqmxFqFOH3XA,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115759561397996856670!2s0x0:0x91fde7e0e4de70fe?hl=en-US,4,1543007776,11/23/2018 21:16:16,0,-7926924816003731202
Armando al Pantheon,Armando al Pantheon,0x132f6051d8fd0673:0x91fde7e0e4de70fe,ChIJcwb92FFgLxMR_nDe5ODn_ZE,"https://www.google.com/maps/place/Armando+al+Pantheon/@41.8990581,12.4761819,14z/data=!4m8!1m2!2m1!1sArmando+al+Pantheon!3m4!1s0x132f6051d8fd0673:0x91fde7e0e4de70fe!8m2!3d41.8990581!4d12.4761819",https://search.google.com/local/reviews?placeid=ChIJcwb92FFgLxMR_nDe5ODn_ZE&q=Armando+al+Pantheon&authuser=0&hl=en&gl=US,"{""1"": 48, ""2"": 39, ""3"": 65, ""4"": 226, ""5"": 679}",4.4,ChdDSUhNMG9nS0VJQ0FnSUNheF96WHdBRRAB,https://www.google.com/maps/contrib/113350916935795088388?hl=en-US,Arnaud Naessens,113350916935795088388,https://lh3.googleusercontent.com/a/AATXAJwyfv4oCPEm7kZeAS1LAJUHJmgBMTB5NiWd87SX=s120-c-c0x00000000-cc-rp-mo-br100,Great food and great value for money which you would not at all expect in such a location. The small terrace with view in the Pantheon is very romantic and the service and staff were extremely accommodating and friendly!,https://lh3.googleusercontent.com/a/AATXAJwyfv4oCPEm7kZeAS1LAJUHJmgBMTB5NiWd87SX,,,,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s113350916935795088388!2s0x0:0x91fde7e0e4de70fe?hl=en-US,5,1628601971,08/10/2021 13:26:11,0,-7926924816003731202
